caller,total_calls,short_call,unanswered,unique_ca,mean_duration,pct_weekend,pct_daytime,unique_called_ratio,short_call_count,fraud_ratio,label,POST_CODE,credit_score_cat,short_call_ratio,cluster,pca1,pca2,anomaly_flag,prediction,anomaly_score,Caller Country,Caller Operator
491738468950,29,20,2,23,298.326813,0.358005019,0.606188147,1,20,0.689655,0,824038,1,0.689655,1,460370.9389,1.32040269,0,Normal,-0.114064934,Germany,T-Mobile DE
19984781891,28,19,2,22,313.066285,0.564615857,0.668101997,1,19,0.678571,0,817303,3,0.678571,4,-894451.4557,-7.82269145,0,Normal,-0.122147287,Canada,Rogers
491687956544,25,17,2,20,319.505116,0.518345563,0.41284959,1,17,0.68,0,923154,3,0.68,0,258600.1079,3.90705435,0,Normal,-0.142714,Germany,T-Mobile DE
966549047128,27,18,2,21,275.205097,0.531058432,0.39265198,1,18,0.666667,0,369437,1,0.666667,0,207643.0794,20.50657443,0,Normal,-0.126103277,Saudi Arabia,STC
966555243728,27,18,2,21,348.407166,0.777141944,0.616880864,1,18,0.666667,0,961639,2,0.666667,3,505522.5938,-4.35260617,0,Normal,-0.161683301,Saudi Arabia,STC
966552395041,26,18,2,20,296.401493,0.43336236,0.533386368,1,18,0.692308,0,888977,2,0.692308,3,367019.9172,-5.49647567,0,Normal,-0.173737485,Saudi Arabia,STC
61460476580,29,20,2,23,313.742415,0.769328559,0.502250115,1,20,0.689655,0,783740,3,0.689655,2,-459347.7656,15.11581805,0,Normal,-0.174465608,Australia,Telstra
61467393852,29,20,2,23,251.057799,0.105933317,0.247566368,1,20,0.689655,0,531225,1,0.689655,4,-792185.4304,-2.70288983,0,Normal,-0.178058367,Australia,Optus
447430091093,30,21,3,24,262.179013,0.770456736,0.260470462,1,21,0.7,0,734059,2,0.7,3,312789.2578,19.99486076,0,Normal,-0.14339312,UK,EE
13142447174,30,21,3,24,340.339149,0.638916356,0.426382889,1,21,0.7,0,269833,1,0.7,2,554211.9006,-5.86004988,0,Normal,-0.166734526,USA,AT&T
918427173962,28,19,2,22,260.843047,0.47844251,0.501877503,1,19,0.678571,0,743790,1,0.678571,3,430800.6355,-19.8356442,0,Normal,-0.19270805,India,Jio
61447072006,26,18,2,20,320.00552,0.73323228,0.602248176,1,18,0.692308,0,640418,4,0.692308,3,-127884.6651,17.20245768,0,Normal,-0.121906296,Australia,Optus
12728306719,27,18,2,21,283.343971,0.311979654,0.238636271,1,18,0.666667,0,778506,1,0.666667,2,69252.59312,23.0462761,0,Normal,-0.191954322,Canada,Telus
491632806346,30,21,3,24,318.884258,0.440552479,0.819649908,1,21,0.7,0,559259,2,0.7,1,-928603.4227,-23.73176973,0,Normal,-0.100361644,Germany,T-Mobile DE
17016184787,25,17,2,20,283.928511,0.336403023,0.704708392,1,17,0.68,0,525205,1,0.68,1,614207.4116,8.36582092,0,Normal,-0.154162964,USA,Verizon
966562931027,25,17,2,20,297.121964,0.742613353,0.232061185,1,17,0.68,0,835363,2,0.68,0,-655501.9821,-22.50210013,0,Normal,-0.169266267,Saudi Arabia,Zain KSA
13007929111,29,20,2,23,329.917522,0.254400767,0.763117472,1,20,0.689655,0,546915,3,0.689655,3,-351530.118,23.79266347,0,Normal,-0.142403299,Canada,Bell
15303092511,26,18,2,20,325.755009,0.217635597,0.45894914,1,18,0.692308,0,273021,4,0.692308,1,851351.0612,-22.96505528,0,Normal,-0.190003215,USA,AT&T
18489620710,26,18,2,20,342.613696,0.594718874,0.615611366,1,18,0.692308,0,397514,4,0.692308,3,384716.6617,-14.69198907,0,Normal,-0.13601743,Canada,Rogers
61476329092,28,19,2,22,311.204982,0.161614836,0.778538519,1,19,0.678571,0,415830,3,0.678571,3,-990859.9174,-13.21804963,0,Normal,-0.188249218,Australia,Vodafone AU
61419588373,25,17,2,20,269.371899,0.65762908,0.679670628,1,17,0.68,0,597457,4,0.68,1,-680480.8129,21.13365197,0,Normal,-0.194597239,Australia,Optus
447436459701,25,17,2,20,342.486135,0.223121326,0.749844413,1,17,0.68,0,608623,1,0.68,0,790158.3498,11.07015403,0,Normal,-0.140729334,UK,EE
447635315313,28,19,2,22,336.98863,0.362872672,0.354463931,1,19,0.678571,0,593869,4,0.678571,0,780977.6878,-17.7529364,0,Normal,-0.107211288,UK,EE
491565273543,26,18,2,20,253.20946,0.498066083,0.396422908,1,18,0.692308,0,216506,4,0.692308,3,-163552.3413,13.01697915,0,Normal,-0.178014644,Germany,Vodafone DE
447929298316,28,19,2,22,336.219905,0.251509823,0.531442295,1,19,0.678571,0,585242,3,0.678571,0,460035.5093,11.80894296,0,Normal,-0.175334582,UK,EE
447693929060,28,19,2,22,323.34763,0.45295143,0.49798835,1,19,0.678571,0,513474,4,0.678571,0,-95117.26357,-12.97442537,0,Normal,-0.144151303,UK,Vodafone UK
919325431074,30,21,3,24,295.928284,0.499266558,0.608562078,1,21,0.7,0,576935,4,0.7,1,748398.076,-4.73198139,0,Normal,-0.121014129,India,Airtel
447701658046,30,21,3,24,344.609549,0.479704575,0.756135127,1,21,0.7,0,925954,1,0.7,4,761694.4959,11.78803926,0,Normal,-0.194518832,UK,O2
966540165790,27,18,2,21,267.52674,0.491153321,0.24690414,1,18,0.666667,0,843793,2,0.666667,1,962503.2445,-13.06836473,0,Normal,-0.188644232,Saudi Arabia,Mobily
491793355486,25,17,2,20,256.336918,0.341658607,0.540358834,1,17,0.68,0,652266,1,0.68,3,419650.5775,8.9154146,0,Normal,-0.146714453,Germany,Vodafone DE
447795137116,27,18,2,21,345.825651,0.153863117,0.315336352,1,18,0.666667,0,217466,2,0.666667,3,-699003.8622,-14.78719208,0,Normal,-0.104789523,UK,Vodafone UK
918682756704,25,17,2,20,252.203662,0.661392372,0.784463263,1,17,0.68,0,644861,3,0.68,3,157409.2111,7.78802508,0,Normal,-0.121317564,India,Airtel
491788774924,27,18,2,21,272.678194,0.360331622,0.401702405,1,18,0.666667,0,986585,1,0.666667,1,-293758.2093,-2.20367314,0,Normal,-0.183363693,Germany,T-Mobile DE
19298422223,25,17,2,20,349.377304,0.50216762,0.508622046,1,17,0.68,0,487629,2,0.68,1,124974.4848,-23.26554557,0,Normal,-0.168305624,USA,Verizon
447257828410,28,19,2,22,326.851817,0.763452338,0.849467903,1,19,0.678571,0,263633,1,0.678571,4,951202.0723,-8.4359677,0,Normal,-0.129454864,UK,O2
491692975170,30,21,3,24,305.095999,0.315657541,0.481140945,1,21,0.7,0,981723,2,0.7,3,-285212.9028,-8.68167652,0,Normal,-0.139184879,Germany,T-Mobile DE
17988343018,30,21,3,24,317.155778,0.161163856,0.558251265,1,21,0.7,0,303895,4,0.7,2,206343.7492,0.57779213,0,Normal,-0.194395238,USA,AT&T
966546265650,27,18,2,21,285.135503,0.78426654,0.812011215,1,18,0.666667,0,191853,2,0.666667,3,483055.3531,-4.21951122,0,Normal,-0.155749564,Saudi Arabia,Mobily
19466629912,27,18,2,21,297.461313,0.707268074,0.890646843,1,18,0.666667,0,169327,4,0.666667,0,-986762.2642,6.94029999,0,Normal,-0.172667114,USA,Verizon
17707923264,28,19,2,22,254.223291,0.678373814,0.784209641,1,19,0.678571,0,418677,4,0.678571,4,479712.0461,-13.77398892,0,Normal,-0.120878045,USA,T-Mobile
14694714627,30,21,3,24,274.475026,0.183548264,0.394051924,1,21,0.7,0,169966,3,0.7,4,-39028.1891,-3.19657442,0,Normal,-0.174208846,USA,T-Mobile
966551589042,25,17,2,20,264.613712,0.422730778,0.685298131,1,17,0.68,0,474745,2,0.68,0,-454659.2927,-4.02429974,0,Normal,-0.108789538,Saudi Arabia,Zain KSA
447044818321,26,18,2,20,304.371234,0.710710194,0.778775398,1,18,0.692308,0,818240,3,0.692308,2,370887.4389,9.4173321,0,Normal,-0.190416659,UK,EE
61452028457,27,18,2,21,342.090738,0.2141204,0.352513348,1,18,0.666667,0,627835,2,0.666667,1,590213.4761,2.93276072,0,Normal,-0.131034717,Australia,Optus
61488167112,28,19,2,22,284.820991,0.583735492,0.297309787,1,19,0.678571,0,563405,3,0.678571,1,419789.7658,-23.56202314,0,Normal,-0.118542589,Australia,Telstra
13322342321,30,21,3,24,326.302369,0.178205536,0.213164488,1,21,0.7,0,607778,4,0.7,0,-607298.0149,-23.36036422,0,Normal,-0.134021116,USA,AT&T
61407140140,25,17,2,20,342.009807,0.243780831,0.830822407,1,17,0.68,0,293757,3,0.68,0,-818441.3739,17.29307612,0,Normal,-0.105815502,Australia,Telstra
61455289389,25,17,2,20,331.95865,0.634270823,0.570187118,1,17,0.68,0,850582,2,0.68,2,-656453.0745,12.70089356,0,Normal,-0.199567107,Australia,Telstra
966503875927,25,17,2,20,268.084854,0.348375641,0.46573054,1,17,0.68,0,324682,2,0.68,3,-774309.0427,24.23063752,0,Normal,-0.18763846,Saudi Arabia,Zain KSA
917754801571,27,18,2,21,295.694577,0.615322095,0.68093259,1,18,0.666667,0,981946,4,0.666667,1,107831.7822,-10.47053375,0,Normal,-0.114463433,India,Vi
12727520716,29,20,2,23,315.854826,0.159504137,0.300357293,1,20,0.689655,0,520085,1,0.689655,1,-870579.1777,23.76037471,0,Normal,-0.166136835,USA,AT&T
61461367499,30,21,3,24,344.322506,0.349268115,0.666673907,1,21,0.7,0,524089,4,0.7,4,-442218.7336,13.39997778,0,Normal,-0.189196333,Australia,Optus
447773201017,25,17,2,20,347.207255,0.367843088,0.675443053,1,17,0.68,0,260155,3,0.68,4,246465.2374,13.00857219,0,Normal,-0.13389194,UK,EE
61477347784,27,18,2,21,330.94816,0.478370291,0.212369275,1,18,0.666667,0,901075,1,0.666667,3,760251.342,-19.04329457,0,Normal,-0.154988448,Australia,Vodafone AU
15867700284,26,18,2,20,299.147961,0.19414177,0.701006233,1,18,0.692308,0,611133,1,0.692308,4,350049.1603,8.00392946,0,Normal,-0.131462583,Canada,Telus
61477828064,29,20,2,23,347.087076,0.531857773,0.446934639,1,20,0.689655,0,398254,3,0.689655,0,-943706.0268,-22.7440774,0,Normal,-0.116306585,Australia,Optus
447905616556,25,17,2,20,316.124001,0.273329752,0.653657977,1,17,0.68,0,721314,1,0.68,0,737879.9216,-19.27643517,0,Normal,-0.183022076,UK,O2
61450769864,30,21,3,24,296.96999,0.115565516,0.421560032,1,21,0.7,0,698059,4,0.7,2,145077.2896,15.41632842,0,Normal,-0.189994332,Australia,Telstra
966535785294,28,19,2,22,270.175863,0.54481094,0.881875085,1,19,0.678571,0,178979,2,0.678571,2,-469689.8006,-10.13398655,0,Normal,-0.142647931,Saudi Arabia,Mobily
14329191954,29,20,2,23,330.118567,0.432687857,0.346817411,1,20,0.689655,0,934301,1,0.689655,2,9279.069366,-10.00454894,0,Normal,-0.13365433,Canada,Rogers
447366498782,30,21,3,24,320.333165,0.703896865,0.603790307,1,21,0.7,0,323297,4,0.7,2,874325.8512,1.63596675,0,Normal,-0.13855777,UK,Vodafone UK
16459083572,26,18,2,20,324.643352,0.635871057,0.790885397,1,18,0.692308,0,530189,3,0.692308,0,267854.9767,17.29834915,0,Normal,-0.173306524,Canada,Rogers
447249363123,26,18,2,20,329.704476,0.317378397,0.539767647,1,18,0.692308,0,557318,4,0.692308,0,-596018.9825,-11.36440183,0,Normal,-0.197085813,UK,Vodafone UK
14858207001,29,20,2,23,279.797918,0.144507188,0.868561934,1,20,0.689655,0,481088,1,0.689655,3,886324.2841,11.21172266,0,Normal,-0.185943985,Canada,Bell
916898471391,27,18,2,21,333.233417,0.616065448,0.764089126,1,18,0.666667,0,880097,2,0.666667,3,-563983.2296,-19.65929934,0,Normal,-0.178589136,India,Vi
447764907851,29,20,2,23,292.378132,0.577916913,0.874320738,1,20,0.689655,0,922370,2,0.689655,2,-49556.43839,-6.61303557,0,Normal,-0.16918286,UK,O2
966560034864,30,21,3,24,286.28551,0.668575209,0.285437638,1,21,0.7,0,347864,4,0.7,3,-984267.7875,23.03739838,0,Normal,-0.10724926,Saudi Arabia,Zain KSA
447413432756,27,18,2,21,336.644459,0.676238446,0.858346794,1,18,0.666667,0,593975,4,0.666667,2,434772.0358,18.83806136,0,Normal,-0.117975869,UK,Vodafone UK
13654815698,27,18,2,21,295.326175,0.119145625,0.236469176,1,18,0.666667,0,772758,2,0.666667,3,582038.6356,-18.19538884,0,Normal,-0.159933815,Canada,Telus
966545911238,30,21,3,24,326.31627,0.692872301,0.680027365,1,21,0.7,0,931145,3,0.7,3,-43269.04009,11.75860544,0,Normal,-0.173932012,Saudi Arabia,Zain KSA
966565431652,28,19,2,22,344.475715,0.719039001,0.357140993,1,19,0.678571,0,124085,2,0.678571,0,948255.1435,-15.08668987,0,Normal,-0.129873885,Saudi Arabia,Mobily
12516969421,26,18,2,20,344.724351,0.182145363,0.703008397,1,18,0.692308,0,556297,4,0.692308,3,-762975.302,10.6781856,0,Normal,-0.180945583,USA,AT&T
14734762639,27,18,2,21,322.670807,0.232554219,0.32625891,1,18,0.666667,0,930958,2,0.666667,0,-419614.077,-11.91002681,0,Normal,-0.138231976,Canada,Rogers
15799710725,28,19,2,22,318.685245,0.599335164,0.695917217,1,19,0.678571,0,871861,3,0.678571,0,-809441.1558,-22.06238432,0,Normal,-0.166713746,USA,T-Mobile
16835990048,28,19,2,22,280.250736,0.37628777,0.459630849,1,19,0.678571,0,686741,1,0.678571,4,-641255.5537,-16.50667507,0,Normal,-0.150716017,USA,T-Mobile
447721586241,25,17,2,20,347.85166,0.449447432,0.881360043,1,17,0.68,0,394650,3,0.68,3,-434148.9836,18.84681928,0,Normal,-0.138706843,UK,O2
14718562572,30,21,3,24,313.665219,0.407992718,0.332243969,1,21,0.7,0,157217,2,0.7,1,-928275.5037,-11.98880182,0,Normal,-0.129403714,Canada,Telus
491570758777,30,21,3,24,336.68793,0.186557964,0.265504515,1,21,0.7,0,397917,2,0.7,1,499873.303,16.12858782,0,Normal,-0.143675261,Germany,T-Mobile DE
966563908926,26,18,2,20,326.825343,0.573835961,0.821157389,1,18,0.692308,0,127223,3,0.692308,0,-211660.3945,4.51692489,0,Normal,-0.104878015,Saudi Arabia,STC
15322017774,30,21,3,24,250.580536,0.77883936,0.65932093,1,21,0.7,0,575111,3,0.7,4,-741359.6032,18.16394219,0,Normal,-0.119844204,Canada,Telus
447501896164,26,18,2,20,346.504931,0.705860858,0.262431815,1,18,0.692308,0,993749,2,0.692308,1,-222994.1967,-4.8801883,0,Normal,-0.1352832,UK,Vodafone UK
966531476492,30,21,3,24,259.61115,0.357219779,0.339909882,1,21,0.7,0,567080,4,0.7,3,-463041.1928,5.01703747,0,Normal,-0.190977765,Saudi Arabia,Mobily
491692661085,30,21,3,24,272.423021,0.580365575,0.308548791,1,21,0.7,0,619383,1,0.7,2,-63561.65651,-21.04084346,0,Normal,-0.119845531,Germany,Vodafone DE
447224386490,25,17,2,20,341.730201,0.459390162,0.557456109,1,17,0.68,0,533082,1,0.68,3,321710.5079,3.42391052,0,Normal,-0.174661967,UK,EE
447918017226,25,17,2,20,291.625156,0.593064988,0.419762449,1,17,0.68,0,859268,4,0.68,3,247620.7883,-11.74628051,0,Normal,-0.103328037,UK,Vodafone UK
13923219416,25,17,2,20,250.584707,0.181674782,0.320214746,1,17,0.68,0,600296,4,0.68,3,737561.042,23.29019038,0,Normal,-0.139811256,Canada,Telus
491699564122,26,18,2,20,261.19125,0.111119673,0.879364255,1,18,0.692308,0,128117,2,0.692308,3,297246.4434,7.4869913,0,Normal,-0.156421153,Germany,T-Mobile DE
966563147276,25,17,2,20,266.610549,0.206695568,0.691818674,1,17,0.68,0,608608,4,0.68,0,719592.8909,4.26131347,0,Normal,-0.179866158,Saudi Arabia,STC
61460501667,29,20,2,23,309.583955,0.488013168,0.403542172,1,20,0.689655,0,611177,4,0.689655,3,26711.44293,11.23070926,0,Normal,-0.106471905,Australia,Vodafone AU
17003080695,25,17,2,20,276.784887,0.5538102,0.822398416,1,17,0.68,0,222621,4,0.68,4,877928.9521,-7.66179433,0,Normal,-0.130248556,Canada,Telus
917437573839,27,18,2,21,342.17356,0.697417654,0.700639414,1,18,0.666667,0,591223,2,0.666667,2,445990.0068,-5.48143835,0,Normal,-0.158313892,India,Jio
966547293417,26,18,2,20,269.948422,0.524024305,0.270632608,1,18,0.692308,0,536191,4,0.692308,2,-530562.1891,2.84152554,0,Normal,-0.100073878,Saudi Arabia,STC
447452280156,29,20,2,23,272.669026,0.493387014,0.540455709,1,20,0.689655,0,456855,3,0.689655,0,540189.7859,2.8511175,0,Normal,-0.11036823,UK,Vodafone UK
19078910771,29,20,2,23,310.965585,0.700871187,0.271307628,1,20,0.689655,0,689795,1,0.689655,4,-789177.8325,6.49630581,0,Normal,-0.112913053,Canada,Rogers
447247871255,25,17,2,20,334.859509,0.407375923,0.491024887,1,17,0.68,0,906389,1,0.68,1,669626.7398,-1.31683337,0,Normal,-0.17132417,UK,Vodafone UK
12884565328,26,18,2,20,263.799433,0.400175994,0.84261404,1,18,0.692308,0,581037,3,0.692308,0,-114842.6213,13.50759305,0,Normal,-0.128237426,USA,AT&T
61411556260,25,17,2,20,316.017617,0.549026028,0.831757792,1,17,0.68,0,160617,3,0.68,3,-195994.3639,9.04353287,0,Normal,-0.144638957,Australia,Optus
447550489267,26,18,2,20,338.757976,0.537051776,0.632731224,1,18,0.692308,0,563621,3,0.692308,3,550800.6692,19.04873412,0,Normal,-0.191571908,UK,EE
61456288431,29,20,2,23,281.225241,0.338496216,0.644979853,1,20,0.689655,0,124559,1,0.689655,4,185007.2035,-12.93301104,0,Normal,-0.122584221,Australia,Vodafone AU
966558105485,25,17,2,20,325.655994,0.758940123,0.51411582,1,17,0.68,0,700241,1,0.68,3,-322039.4107,-13.19513365,0,Normal,-0.125424193,Saudi Arabia,STC
61498935449,26,18,2,20,321.435098,0.463766653,0.373343332,1,18,0.692308,0,443772,2,0.692308,2,-91380.81822,-17.67233733,0,Normal,-0.157430787,Australia,Vodafone AU
491510627371,30,21,3,24,302.62556,0.511767621,0.5632615,1,21,0.7,0,513959,3,0.7,4,-2345.388584,-3.82889025,0,Normal,-0.155992005,Germany,Vodafone DE
491762282772,29,20,2,23,336.327166,0.18264071,0.348849777,1,20,0.689655,0,596349,1,0.689655,1,888139.1221,-6.53339702,0,Normal,-0.104817825,Germany,O2 DE
61461159408,25,17,2,20,287.146735,0.793714071,0.412282058,1,17,0.68,0,609529,1,0.68,1,-715720.3885,4.48121221,0,Normal,-0.195134895,Australia,Telstra
447432701851,28,19,2,22,298.117643,0.316791315,0.516662099,1,19,0.678571,0,454233,4,0.678571,3,668919.9764,16.68417327,0,Normal,-0.186719039,UK,Vodafone UK
17177772519,29,20,2,23,290.962833,0.262975598,0.47677799,1,20,0.689655,0,667273,1,0.689655,3,471825.5889,7.29582648,0,Normal,-0.113404643,USA,T-Mobile
966509481813,29,20,2,23,307.685558,0.13701207,0.599171068,1,20,0.689655,0,298595,4,0.689655,4,793728.5605,-18.98584118,0,Normal,-0.106381819,Saudi Arabia,Zain KSA
12204339718,27,18,2,21,290.179787,0.131488551,0.803382035,1,18,0.666667,0,124393,3,0.666667,3,-638983.9885,-23.79715299,0,Normal,-0.147209824,USA,T-Mobile
491611182422,25,17,2,20,265.422737,0.766515309,0.675025997,1,17,0.68,0,161775,3,0.68,1,-945657.6152,-22.07491089,0,Normal,-0.161006029,Germany,Vodafone DE
447265461033,29,20,2,23,273.649112,0.456034892,0.553094876,1,20,0.689655,0,220671,3,0.689655,0,-363327.1088,2.65605428,0,Normal,-0.193454179,UK,EE
919304891382,29,20,2,23,290.674592,0.158735849,0.645059296,1,20,0.689655,0,313340,2,0.689655,2,80879.50923,-16.59058341,0,Normal,-0.175483851,India,Vi
491770079420,28,19,2,22,277.330294,0.27562227,0.675998458,1,19,0.678571,0,468488,2,0.678571,4,681368.3884,-10.93443556,0,Normal,-0.183858369,Germany,T-Mobile DE
61491416128,28,19,2,22,271.085018,0.453374175,0.761439587,1,19,0.678571,0,815234,3,0.678571,2,959280.6958,10.38770469,0,Normal,-0.172698686,Australia,Optus
966545379502,25,17,2,20,310.878675,0.102995473,0.206705029,1,17,0.68,0,281965,4,0.68,4,790536.3544,10.16498375,0,Normal,-0.123753476,Saudi Arabia,Zain KSA
61411807156,27,18,2,21,288.675103,0.687402055,0.768308796,1,18,0.666667,0,108840,1,0.666667,3,-259038.7175,-15.35045712,0,Normal,-0.19906367,Australia,Vodafone AU
966504531943,28,19,2,22,346.729651,0.12575723,0.544986513,1,19,0.678571,0,838247,2,0.678571,0,-607826.412,16.05617353,0,Normal,-0.160391382,Saudi Arabia,STC
14859872839,30,21,3,24,310.297255,0.222870188,0.611715209,1,21,0.7,0,882209,1,0.7,1,-480751.0386,3.49516453,0,Normal,-0.177203482,Canada,Telus
61443089487,28,19,2,22,314.096629,0.760151957,0.236303958,1,19,0.678571,0,438689,4,0.678571,3,-451928.8075,9.00867377,0,Normal,-0.153341327,Australia,Telstra
447803046875,28,19,2,22,269.460814,0.157266231,0.600273732,1,19,0.678571,0,126604,2,0.678571,3,915551.3655,20.84976109,0,Normal,-0.180312318,UK,Vodafone UK
447411076095,26,18,2,20,260.784065,0.266851449,0.438561378,1,18,0.692308,0,157076,3,0.692308,4,588222.239,22.17737886,0,Normal,-0.122425053,UK,O2
61471791100,27,18,2,21,339.008374,0.585354567,0.747852368,1,18,0.666667,0,165014,4,0.666667,0,-397057.852,6.30926059,0,Normal,-0.193420974,Australia,Optus
966508046619,26,18,2,20,336.458274,0.651232366,0.63680571,1,18,0.692308,0,575436,4,0.692308,3,590329.3554,18.99690837,0,Normal,-0.138076945,Saudi Arabia,Mobily
447078593110,30,21,3,24,256.754447,0.652591497,0.335530179,1,21,0.7,0,701056,2,0.7,4,-487427.7956,-3.94964983,0,Normal,-0.127537696,UK,EE
491532002496,30,21,3,24,325.437364,0.317831768,0.819655337,1,21,0.7,0,913166,2,0.7,1,-60952.48001,5.16647448,0,Normal,-0.170893606,Germany,O2 DE
917038806533,26,18,2,20,328.526381,0.339086347,0.667502097,1,18,0.692308,0,828531,4,0.692308,4,384827.6784,17.60043412,0,Normal,-0.143390309,India,Jio
447946521707,25,17,2,20,313.876705,0.58525439,0.52657573,1,17,0.68,0,323491,2,0.68,3,469172.3551,22.62941145,0,Normal,-0.166848489,UK,Vodafone UK
966553620501,25,17,2,20,305.469161,0.199681381,0.508285684,1,17,0.68,0,762002,3,0.68,0,950618.5506,-15.0438565,0,Normal,-0.171589912,Saudi Arabia,Mobily
14692583230,27,18,2,21,341.064895,0.114695632,0.674216665,1,18,0.666667,0,497329,1,0.666667,2,872228.2083,-9.7463811,0,Normal,-0.175985007,USA,Verizon
15822896112,26,18,2,20,269.168129,0.364736871,0.461978711,1,18,0.692308,0,728672,4,0.692308,1,842027.188,13.15411874,0,Normal,-0.141267413,Canada,Rogers
17494253042,29,20,2,23,338.583429,0.246466301,0.256985391,1,20,0.689655,0,593530,1,0.689655,1,17227.61077,12.5654019,0,Normal,-0.135492844,Canada,Telus
61457872558,28,19,2,22,321.564987,0.446354418,0.387834821,1,19,0.678571,0,520422,1,0.678571,1,-560947.4347,-14.84997516,0,Normal,-0.113683174,Australia,Vodafone AU
491546692548,26,18,2,20,325.162275,0.306533612,0.563174504,1,18,0.692308,0,341358,1,0.692308,3,24524.17644,-8.18130097,0,Normal,-0.15488488,Germany,T-Mobile DE
491657546027,27,18,2,21,314.535485,0.351365055,0.257692958,1,18,0.666667,0,983533,1,0.666667,2,853211.8384,-20.07954451,0,Normal,-0.192865132,Germany,T-Mobile DE
917535444392,30,21,3,24,304.312564,0.282794811,0.739053264,1,21,0.7,0,395536,3,0.7,3,891630.0149,16.09306581,0,Normal,-0.124219392,India,Jio
919826333738,29,20,2,23,325.76213,0.605757246,0.522980796,1,20,0.689655,0,930382,1,0.689655,2,691603.3356,-3.56035129,0,Normal,-0.105807022,India,Jio
491577805292,30,21,3,24,250.968115,0.667280969,0.784009217,1,21,0.7,0,456329,2,0.7,3,-148561.3035,12.63130918,0,Normal,-0.123715842,Germany,Vodafone DE
966564590902,27,18,2,21,306.819088,0.659402044,0.839626537,1,18,0.666667,0,701755,4,0.666667,3,-591590.7629,-5.46819267,0,Normal,-0.146550942,Saudi Arabia,STC
16871597412,30,21,3,24,305.290678,0.122441408,0.682317185,1,21,0.7,0,612348,1,0.7,1,-602002.5303,20.56726551,0,Normal,-0.161410589,USA,Verizon
14394817058,26,18,2,20,282.677207,0.736868712,0.473773691,1,18,0.692308,0,216123,2,0.692308,4,-163173.5939,12.15713772,0,Normal,-0.16110071,USA,Verizon
14122346729,27,18,2,21,308.749195,0.451732515,0.67938515,1,18,0.666667,0,388820,2,0.666667,0,982170.2263,-2.71342096,0,Normal,-0.117541738,Canada,Telus
61438597779,30,21,3,24,259.110268,0.552409396,0.843227106,1,21,0.7,0,463627,3,0.7,3,226055.0234,15.49923824,0,Normal,-0.182487371,Australia,Telstra
13849676291,30,21,3,24,344.568736,0.26778668,0.809377714,1,21,0.7,0,387075,3,0.7,0,396087.9851,11.12046946,0,Normal,-0.178274513,USA,AT&T
491681511856,26,18,2,20,275.276662,0.4542452,0.523517241,1,18,0.692308,0,176751,4,0.692308,3,-312684.5696,-5.03290823,0,Normal,-0.180559642,Germany,Vodafone DE
916412577711,30,21,3,24,274.229361,0.765012897,0.298179032,1,21,0.7,0,960279,3,0.7,1,-658821.8087,-24.09669362,0,Normal,-0.189948488,India,Jio
447186210427,26,18,2,20,271.667243,0.124111392,0.672530892,1,18,0.692308,0,326667,4,0.692308,0,673002.2823,15.5755913,0,Normal,-0.135898781,UK,O2
966506470900,26,18,2,20,342.882055,0.362251292,0.366978226,1,18,0.692308,0,195825,1,0.692308,3,-944111.6603,-24.27200178,0,Normal,-0.117947345,Saudi Arabia,Mobily
966503122068,27,18,2,21,282.267958,0.538750504,0.637271347,1,18,0.666667,0,668016,4,0.666667,3,-758392.0772,-14.31100067,0,Normal,-0.164342367,Saudi Arabia,STC
12166506373,30,21,3,24,331.508489,0.554961497,0.458285973,1,21,0.7,0,170601,2,0.7,3,-396931.5027,4.94345482,0,Normal,-0.101689751,USA,Verizon
917419562525,28,19,2,22,256.751348,0.112354159,0.838472278,1,19,0.678571,0,570717,4,0.678571,4,281183.9095,-13.37872613,0,Normal,-0.141253145,India,Jio
917091436391,26,18,2,20,287.452363,0.307630311,0.30616941,1,18,0.692308,0,314313,1,0.692308,1,846818.2791,4.90375943,0,Normal,-0.10541235,India,Airtel
966542450864,26,18,2,20,334.693485,0.331889191,0.369574289,1,18,0.692308,0,665509,1,0.692308,1,602903.6147,9.81390242,0,Normal,-0.177755595,Saudi Arabia,STC
15918527017,26,18,2,20,255.210686,0.794408798,0.856792169,1,18,0.692308,0,231660,1,0.692308,1,185261.3024,16.56104393,0,Normal,-0.106818731,Canada,Rogers
17201674233,26,18,2,20,310.585123,0.312170495,0.603495281,1,18,0.692308,0,766478,2,0.692308,2,724851.0537,-0.94146465,0,Normal,-0.104898681,USA,AT&T
447662776896,28,19,2,22,251.981108,0.366993518,0.797829547,1,19,0.678571,0,895720,3,0.678571,4,74395.36084,2.64260684,0,Normal,-0.182430068,UK,Vodafone UK
491647468971,26,18,2,20,321.486337,0.237001024,0.841292356,1,18,0.692308,0,104383,1,0.692308,4,460737.2839,-6.2871093,0,Normal,-0.159544474,Germany,Vodafone DE
491656749160,28,19,2,22,343.212956,0.213653668,0.734065599,1,19,0.678571,0,367657,3,0.678571,4,418256.9308,6.74898725,0,Normal,-0.163181946,Germany,T-Mobile DE
919633705024,28,19,2,22,344.426522,0.203157173,0.373190361,1,19,0.678571,0,706435,2,0.678571,0,-766538.7128,-20.38470967,0,Normal,-0.128839053,India,Jio
